,error,"[learn_rate, num_hidden_nodes, weight_range, beta]"
150,9.427916343435056,"[4.781322816563659, 4, 3.0229599765141746, 49, 4]"
151,4.821190692501032,"[3.3574050300050415, 9, 3.4163964122620305, 93, 463]"
152,3.3264751147290736,"[1.3418683663152517, 23, 1.193059355750821, 330, 198]"
153,7.1437388962649475,"[4.776725259438132, 11, 4.158248220979629, 321, 63]"
154,6.094113411130982,"[4.535871808326587, 23, 3.371614926664326, 169, 472]"
155,7.000008419571062,"[0.7848849979990143, 11, 0.516240854216224, 306, 419]"
156,4.18372748869779,"[2.56193752105624, 14, 2.6817107480058877, 287, 498]"
157,2.129343919238152,"[4.101086676294667, 11, 1.0895601147389091, 357, 437]"
158,3.5730126014766688,"[3.3746430188723164, 18, 0.5507195889914286, 352, 315]"
159,7.134951855953824,"[4.634063670606363, 13, 3.2832318653588786, 190, 298]"
160,13.949832575248605,"[4.910997512788304, 20, 4.339791973694661, 374, 208]"
161,5.280254058135272,"[4.371713365703818, 4, 4.065691586750532, 445, 21]"
162,5.268637022962496,"[4.346406452482345, 1, 1.9025458111453013, 495, 299]"
163,4.7957703689506035,"[0.5087775994180133, 21, 2.1333288638193872, 475, 364]"
164,4.409347656234519,"[2.7547850863919328, 2, 1.2352725586854283, 453, 441]"
165,13.506931801472424,"[2.535594694336293, 16, 5.110462159301768, 175, 32]"
166,5.228045389262229,"[0.27958861608994734, 21, 1.2836989070648976, 146, 347]"
167,2.2121439694064113,"[3.763065708411195, 9, 2.7265429914790906, 100, 105]"
168,6.474683829897305,"[2.4288762404442243, 23, 2.752629022231983, 125, 493]"
169,14.515057701195074,"[3.674780709297361, 20, 3.7815506451609595, 389, 195]"
170,7.165984984786182,"[4.494582609210576, 13, 5.417534020334067, 329, 410]"
171,4.496134665267042,"[3.1422158818487556, 20, 1.870325488596861, 437, 46]"
172,4.023421618981847,"[1.847785525652845, 24, 0.8889980520081116, 395, 31]"
173,8.237234001137221,"[3.6821787490566344, 15, 5.002290937099257, 440, 269]"
174,10.964898951071017,"[0.18365626667084778, 13, 4.55867453562108, 124, 181]"
175,4.76440072781231,"[0.5515410196127606, 24, 0.8968679699246453, 71, 437]"
176,2.765780974262844,"[1.5642663669269132, 5, 1.5293633477458173, 181, 498]"
177,8.08725179469284,"[0.710061882056435, 15, 5.281985280102493, 228, 269]"
178,4.155017616785416,"[3.2690594007220235, 9, 4.388642352247458, 499, 262]"
179,13.282736777098258,"[1.9186329066335888, 25, 4.876214740587481, 480, 429]"
180,1.360656034861044,"[4.321826787069812, 4, 3.217287486391444, 383, 233]"
181,1.9236207173179942,"[4.683693133740774, 8, 2.2308426160611328, 172, 131]"
182,6.857372123470323,"[1.1781885171237598, 4, 1.6330991548711087, 165, 500]"
183,10.287903339219513,"[1.9258898605476518, 19, 3.995447364073305, 179, 193]"
184,3.5060621476559115,"[4.5030832334531885, 15, 0.5363832242162943, 481, 459]"
185,1.5553201514099275,"[2.4856724492451128, 10, 2.0326222999857952, 469, 114]"
186,12.64536477914172,"[1.4098125580921097, 25, 3.8771347035958454, 146, 217]"
187,3.975192052837655,"[2.828386076032189, 7, 4.631823215209356, 303, 348]"
188,5.203224214372005,"[2.233118627234922, 5, 3.6147770096363376, 182, 50]"
189,1.6391489637298366,"[4.168050939203902, 8, 1.2261518138211431, 200, 162]"
190,4.738768503015059,"[4.057504575139947, 5, 3.77194258221373, 367, 74]"
191,10.960661703419204,"[4.577721366291438, 14, 1.1429364436942104, 253, 4]"
192,6.145391457174037,"[4.661411689063174, 16, 2.0833486857798595, 439, 169]"
193,5.407038451355762,"[0.7045035426136799, 12, 2.21911008645643, 321, 162]"
194,7.086326834016949,"[4.610323357098627, 17, 2.0235728226950394, 80, 208]"
195,17.66675342650028,"[0.25847448287752944, 15, 3.5016003871953463, 51, 2]"
196,3.7459342062153174,"[1.9843338189263977, 9, 3.109025305157244, 219, 414]"
197,12.066132832165138,"[1.6802752425055547, 6, 5.419869943062421, 79, 398]"
198,6.41046818853384,"[1.7242711285073402, 22, 3.637700131723718, 327, 285]"
199,2.3775318918082204,"[3.894845447279501, 9, 1.3775710161188162, 489, 261]"
200,4.306428465170072,"[1.7734865592480629, 15, 3.436065143872282, 266, 275]"
201,7.570710179935855,"[1.506119874527953, 24, 3.575685627374331, 179, 494]"
202,2.7050209054926126,"[1.302146323309246, 22, 1.8175062090732872, 258, 286]"
203,10.073277005141044,"[3.0973849266053772, 19, 5.0998566819786895, 36, 156]"
204,4.6499114743328365,"[3.916762733187513, 6, 3.5412528201728897, 265, 123]"
205,13.700671493996342,"[4.628951553828821, 19, 5.065176293811924, 122, 191]"
206,11.244027284604503,"[4.418984599112779, 16, 4.195369252096796, 71, 220]"
207,2.856585964000963,"[4.519620885942827, 2, 4.413555556931334, 331, 352]"
208,2.15012331238582,"[3.3611524726255384, 7, 2.7830498786578297, 360, 433]"
209,5.254567932086429,"[2.6038143946095182, 3, 5.3079315529169095, 313, 493]"
210,10.533713697482685,"[4.594262893614465, 22, 2.37188496813817, 289, 84]"
211,9.280515832157409,"[4.805021493885013, 19, 3.509005580456149, 217, 367]"
212,7.877567486782661,"[1.388716408951753, 17, 2.8691238666883123, 494, 440]"
213,10.170399010774059,"[0.3040930418666407, 20, 3.179604195778852, 314, 426]"
214,4.077849170202245,"[4.7694236840334145, 11, 1.5990049535281685, 396, 232]"
215,3.423326078018482,"[3.5181835121105665, 17, 1.3506740794249974, 434, 116]"
216,8.016046790682399,"[4.607917024641862, 16, 3.6643324729519717, 420, 307]"
217,6.68369437129343,"[0.38188107276126737, 15, 0.6352541320603523, 371, 207]"
218,4.079369656731728,"[0.9891173814318143, 2, 2.589742596977025, 31, 354]"
