,error,"[learn_rate, num_hidden_nodes, weight_range, beta]"
0,0.271408925983815,"[2.996953384497979, 4, 0.7847959186542327, 79, 228]"
1,0.18799501024463847,"[1.2845897750648685, 5, 1.0611625392202062, 52, 257]"
2,0.062258162179347265,"[2.1687818016496005, 2, 2.315107454184996, 320, 467]"
3,0.19119298725169112,"[1.2562301593716279, 11, 1.4255728921298276, 85, 276]"
4,0.23363547463303128,"[3.1490091515868857, 10, 1.8612456172073542, 221, 120]"
5,0.29480374108090557,"[1.708718064235874, 10, 1.1003687421836301, 460, 239]"
6,0.04841495319766588,"[2.7302546048655105, 7, 2.9945988837064186, 105, 50]"
7,0.10570991426989484,"[0.9945028436828092, 2, 2.7964225104572344, 311, 285]"
8,0.36204640709415625,"[3.0581618563163344, 11, 1.0097372297502938, 192, 254]"
9,0.02846332830716937,"[1.3264518293345682, 5, 2.6222522782890065, 215, 189]"
10,0.023430249520293833,"[1.52937758240749, 11, 3.0748698318483476, 382, 155]"
11,0.17036346733161764,"[1.7608883746850958, 10, 1.8492630423206626, 376, 140]"
12,0.019088810883297728,"[0.6464141167640629, 14, 2.0599584095576398, 171, 109]"
13,0.0702273911309661,"[3.330109165306848, 7, 3.010553066758225, 348, 353]"
14,0.2989009569944387,"[2.834143171967215, 15, 0.792433105836219, 289, 89]"
15,0.014877575596111497,"[1.1646035613528778, 12, 2.6899125874455128, 256, 349]"
16,0.31240120206395144,"[3.3336292659168834, 6, 1.5634883311352075, 230, 237]"
17,0.026384614778870007,"[0.6598703303085671, 14, 2.6245972452014117, 126, 164]"
18,0.18570259591730787,"[0.635860044748073, 7, 0.7704885759215949, 376, 42]"
19,0.3352512805645782,"[3.2010850095561816, 11, 0.9861786893795229, 494, 481]"
20,0.08883257295362593,"[3.0202817546662284, 2, 2.4926059331891794, 101, 212]"
21,0.022048378693411617,"[2.7185739973393224, 14, 2.9093871639461395, 72, 68]"
22,0.20127164944357476,"[3.422578063480938, 3, 1.8679779615055523, 418, 165]"
23,0.12726277368696348,"[2.0356578974867876, 3, 1.9085968611669917, 14, 296]"
24,0.11913844807017294,"[2.1143541538576534, 4, 2.075611714754076, 405, 442]"
25,0.024293750881717025,"[0.6954135675539292, 9, 2.3705714770822217, 295, 147]"
26,0.033087074544063344,"[3.252646508809501, 9, 3.0877274814245266, 365, 282]"
27,0.18895738583034882,"[0.9220828268479448, 13, 0.5053413034729706, 262, 5]"
28,0.008449687551586553,"[1.227568434660885, 9, 2.932696858106391, 420, 412]"
29,0.08047687728263793,"[2.693800624960924, 4, 2.6826978828591086, 395, 259]"
30,0.22580461203812074,"[3.1096139120997908, 13, 1.0634659032455605, 182, 13]"
31,0.26763026009593,"[3.1431124863946653, 8, 1.7580661162959763, 476, 303]"
32,0.2826761722864616,"[0.8585666550002798, 8, 0.5962466744563849, 320, 333]"
33,0.16628150392390736,"[0.969522922429299, 5, 1.0785099744807012, 28, 497]"
34,0.02891861170416228,"[3.3619148634621765, 14, 2.7851598600012935, 65, 156]"
35,0.25329966586590785,"[2.855118087057739, 6, 1.8042657983243233, 18, 111]"
36,0.3437843176374721,"[3.0662170736304537, 8, 1.4604382648474226, 384, 210]"
37,0.2635801495156239,"[1.4337927437589681, 9, 1.0478036121036545, 348, 368]"
38,0.1918884415567722,"[2.53193086275078, 3, 1.5525040463115876, 300, 340]"
39,0.1866625988232664,"[2.2610576557994344, 12, 1.8478157127337715, 423, 390]"
40,0.2686700955260994,"[0.6139069799903635, 5, 0.6032938702336934, 199, 205]"
41,0.17682613088637256,"[2.7831558633661038, 7, 2.074386672304194, 313, 484]"
42,0.2721554141658805,"[2.0605907313746537, 4, 0.6741486709347357, 114, 181]"
43,0.025411609300240626,"[0.8855283750714921, 14, 2.2793735522249032, 497, 117]"
44,0.25018458522235426,"[1.0744950381184841, 13, 0.7439718813052296, 472, 394]"
45,0.21881710287233827,"[2.567399837906906, 8, 1.9435885140892406, 271, 258]"
46,0.12677488275986235,"[0.5384658339433782, 10, 3.263300259228927, 466, 401]"
47,0.23350675966561546,"[2.716080578604674, 4, 1.5779967305448617, 337, 94]"
48,0.030302289954004948,"[1.068521972800059, 14, 3.4321466856565563, 67, 255]"
49,0.20205845228990535,"[3.460552632471179, 11, 1.7767881626953796, 431, 47]"
50,0.18597812817147313,"[1.854447140529429, 2, 1.1302072230626434, 447, 314]"
51,0.13597665845392187,"[2.0765819408403474, 7, 2.3199330134659766, 11, 100]"
52,0.025827146948191854,"[1.8567571670611165, 9, 2.8325012238233427, 59, 162]"
53,0.17009864208856526,"[3.091597585993687, 10, 1.9634950715946053, 482, 342]"
54,0.21495912005903486,"[1.9878822162222356, 9, 1.7707350899660794, 354, 63]"
55,0.06137955429486902,"[1.6167074012314537, 2, 3.183262990717234, 287, 215]"
56,0.01382599679683139,"[1.7203282018652086, 4, 3.278143474352473, 417, 218]"
57,0.23331918966716506,"[2.1514716904047613, 6, 1.5657237547113576, 60, 155]"
58,0.05729823178282978,"[1.293980626491359, 4, 1.9615761548957265, 52, 462]"
59,0.02674639346429862,"[0.8824809114776435, 5, 2.6270867957136463, 495, 189]"
60,0.29197090884542154,"[2.5443119019340243, 7, 1.2232766392505725, 328, 19]"
61,0.035541340232450265,"[0.7278645982624727, 7, 2.548052478006777, 341, 259]"
62,0.16651159607787233,"[0.9144664579983129, 5, 0.8755196444601113, 18, 313]"
63,0.026578107940389905,"[0.7894898217971766, 5, 2.4037519823993043, 214, 362]"
64,0.021316446211909708,"[1.652280554020943, 10, 2.9301989048379933, 377, 190]"
65,0.012124366267261422,"[1.4065039269687774, 14, 3.09548484412918, 468, 186]"
66,0.08052367993653747,"[0.5831548717148364, 4, 1.0130258950102, 8, 145]"
67,0.06881488180812675,"[3.2020710748317436, 3, 2.810698264424039, 180, 495]"
68,0.2675616898522307,"[1.2665491486799592, 12, 0.8591406841704474, 438, 225]"
69,0.26468545778130514,"[1.6839178548356593, 11, 1.4487278148178055, 177, 288]"
70,0.059203843220711455,"[0.7993109163947846, 12, 1.7049041429126854, 473, 151]"
71,0.22983318084977425,"[3.1017935266247956, 5, 1.9882820380373292, 24, 440]"
72,0.17875375224996168,"[0.7128839468137642, 10, 0.9043040101411227, 104, 472]"
73,0.05661298911061563,"[1.5716891367403498, 8, 2.318199808758448, 316, 102]"
74,0.21400343463475666,"[1.9411700264733174, 3, 1.0503848985788737, 197, 367]"
75,0.04921281334144115,"[2.749148665859109, 3, 3.0130249678419276, 184, 151]"
76,0.053963249928245034,"[1.4317481606274918, 13, 3.449136490849261, 65, 16]"
77,0.053707087587999906,"[1.5376421852027675, 3, 3.4157810613364687, 433, 457]"
78,0.16926951963694575,"[3.4269528371179483, 3, 1.910904044923004, 272, 355]"
79,0.3269888407156535,"[3.1148891554139424, 10, 0.5618116639688213, 327, 447]"
80,0.29347234520971344,"[2.507932492000296, 14, 1.165507888984556, 440, 114]"
81,0.025701448586853002,"[0.7223590019798498, 7, 2.4826275270639195, 461, 488]"
82,0.31947734824493657,"[3.069253440857839, 13, 1.0878659267060726, 377, 335]"
83,0.29058863321322553,"[2.002003910685496, 6, 1.3209894413815815, 90, 272]"
84,0.02222405528796941,"[2.041259426262204, 7, 3.0657023793576057, 25, 467]"
85,0.033017482009749015,"[0.9350699904975698, 5, 2.925441782141303, 472, 151]"
86,0.1183803664883826,"[0.862406741295496, 14, 1.5235187457915398, 361, 305]"
87,0.05487549587200207,"[3.2110653717463338, 3, 2.9500051399193272, 275, 367]"
88,0.008476812437594544,"[1.8534199868822874, 14, 3.2873038959203846, 486, 365]"
89,0.04455281868791549,"[3.3592792985303324, 12, 2.812094851773737, 76, 418]"
90,0.31172346588531247,"[0.6205257644034218, 15, 0.5256544530600689, 473, 350]"
91,0.04545068009032188,"[0.819240510060065, 8, 1.8475884690262108, 170, 302]"
92,0.015404247850897093,"[1.065917973560948, 14, 2.9642652922565333, 380, 364]"
93,0.19728174182451153,"[3.0512288218179293, 3, 1.8800296367249107, 37, 261]"
94,0.12289827988280888,"[0.647825077672957, 7, 1.114094352682356, 33, 443]"
95,0.09013092030367911,"[3.287880699363528, 8, 2.6165074786171054, 156, 171]"
96,0.2667859176712376,"[2.055713555799591, 5, 0.6282457642478565, 149, 250]"
97,0.048882665939871534,"[0.7763070521936637, 4, 2.855939847669438, 295, 96]"
98,0.02876772415600359,"[1.6643242220766985, 8, 2.804398801927244, 132, 351]"
99,0.041096266606704984,"[2.997250234295657, 13, 2.453878166754625, 204, 133]"
