,error,"[learn_rate, num_hidden_nodes, weight_range, beta]"
0,0.19549999999999995,"[2.734169618570142, 14, 1.7819971900820994, 179]"
1,0.04087812500000001,"[0.9514418400406078, 5, 3.280913331780949, 3]"
2,0.20321718749999995,"[2.4248842755068845, 5, 1.821141373511534, 103]"
3,0.14354062500000003,"[0.9488726744372534, 11, 1.3060640210038263, 314]"
4,0.22082500000000002,"[3.4675951613311655, 4, 1.9629400559489203, 321]"
5,0.2747578125000001,"[1.4380599041676052, 12, 0.6449236301346444, 344]"
6,0.259003125,"[3.424414012320658, 8, 1.7483757088977696, 29]"
7,0.09103125000000001,"[1.2993632960747745, 6, 2.006128383081792, 250]"
8,0.14259531250000002,"[1.8236968671798468, 2, 1.3775312930099348, 76]"
9,0.17795937500000006,"[1.5294484496473575, 10, 1.7606475110221154, 51]"
10,0.14244531250000003,"[1.1879883583667659, 4, 1.2578093491549172, 180]"
11,0.011962499999999997,"[1.3658318919567132, 14, 3.115450414907183, 315]"
12,0.20711250000000003,"[3.462940797728963, 11, 1.7921368232626609, 240]"
13,0.24630312499999996,"[2.6551959671732557, 11, 1.6092978065875698, 478]"
14,0.09790312500000001,"[2.7262809330399467, 10, 2.420336960602805, 457]"
15,0.027706249999999995,"[0.6461038775872545, 6, 2.486512698093808, 453]"
16,0.2997109375,"[2.104460756338348, 6, 0.6683708974403757, 102]"
17,0.2952953125,"[2.192849637862148, 5, 0.5393758749899417, 107]"
18,0.2838125,"[3.1274793535349343, 3, 0.5679408649444898, 437]"
19,0.0492265625,"[2.964438253015741, 7, 3.066036754933135, 19]"
20,0.023879687499999983,"[1.2810964342318087, 3, 2.7979444208592286, 214]"
21,0.08826250000000004,"[1.8277701335275802, 4, 2.2693303612765376, 201]"
22,0.0209484375,"[2.0706182717482378, 12, 3.2779414703324194, 199]"
23,0.30127968750000006,"[2.4276502877849016, 6, 1.2581968542897932, 143]"
24,0.17396093750000002,"[2.34733674436782, 5, 2.025096320311708, 425]"
25,0.16866718750000004,"[0.8930760985746908, 10, 1.2415580266695094, 434]"
26,0.008009375000000004,"[1.222126281196797, 10, 3.086700573817334, 462]"
27,0.23471562500000004,"[2.5744252557999334, 15, 1.5532085437050538, 207]"
28,0.21695,"[3.045600932371897, 4, 1.8218764711388897, 145]"
29,0.06653281250000001,"[3.3665364443546637, 4, 2.964206649781621, 7]"
30,0.009889062499999999,"[1.1905780510931543, 5, 2.6881412203968575, 430]"
31,0.33173125000000003,"[3.2020156129943813, 7, 1.306626198906609, 397]"
32,0.09696250000000001,"[2.6000685252350064, 6, 2.6544125036101454, 394]"
33,0.03551249999999999,"[2.5379439177538528, 14, 2.579845144433837, 471]"
34,0.024560937499999998,"[1.7856627705961765, 4, 2.8084365535634914, 208]"
35,0.25420156250000003,"[2.4335417104747052, 4, 0.7486435328529077, 26]"
36,0.021973437500000033,"[2.55614097098183, 13, 2.7153000729494408, 357]"
37,0.05952656250000002,"[0.6633595869564068, 13, 1.575222348252742, 296]"
38,0.31633906250000005,"[3.0386031615730276, 14, 1.0486992031328464, 10]"
39,0.13883437500000007,"[2.1117217898711074, 7, 2.251204707728709, 320]"
40,0.33611406250000003,"[2.3162038972635672, 10, 1.0742773329775734, 224]"
41,0.046743750000000014,"[1.409790165980915, 14, 2.207657434440567, 364]"
42,0.0478828125,"[2.787231804266069, 6, 2.881005280786236, 41]"
43,0.034318749999999995,"[0.7466765528357491, 12, 1.9024115164938094, 38]"
44,0.012574999999999996,"[1.3311564270493244, 12, 2.67774940865799, 27]"
45,0.29365781250000006,"[1.729257531400602, 7, 0.629826833144094, 90]"
46,0.012848437500000004,"[1.1507823212979924, 12, 2.8284329228150726, 225]"
47,0.07922031250000006,"[2.12771337302526, 11, 2.5803973764457213, 273]"
48,0.31112187500000005,"[2.3747527530319203, 7, 1.1960706053358243, 71]"
49,0.25763125,"[3.482517193822148, 4, 1.5366762464623753, 56]"
50,0.10890781250000003,"[2.7425333379628505, 7, 2.7297550011789435, 38]"
51,0.3739828125,"[1.242355731745062, 2, 0.5703373851495204, 482]"
52,0.0820828125,"[2.277445461603574, 15, 2.25120051475257, 467]"
53,0.33982656250000004,"[3.0014201817717865, 11, 1.0375486783676966, 295]"
54,0.0701984375,"[2.3629355098812774, 4, 2.5862213068110087, 377]"
55,0.030628125000000013,"[2.5454498457371306, 4, 2.9858414361224135, 159]"
56,0.248359375,"[3.4234100398041942, 12, 1.6218700325421456, 316]"
57,0.18881249999999997,"[0.6398913335015427, 2, 2.410245336898112, 40]"
58,0.23219375000000006,"[1.9847526787844483, 5, 1.2786865774615903, 428]"
59,0.20266718750000007,"[0.8517803796641796, 11, 0.8498000517639194, 440]"
60,0.11611250000000004,"[1.904276039654239, 9, 2.130168927710224, 481]"
61,0.144096875,"[3.4121599550527217, 3, 2.0437719616986447, 306]"
62,0.33715468750000005,"[2.7199960596379182, 12, 0.7797170452634623, 66]"
63,0.251278125,"[1.141750647229173, 14, 0.5782852316352249, 458]"
64,0.08235781250000002,"[1.4911809284672861, 14, 1.9207830467445852, 279]"
65,0.08422500000000001,"[1.6345388543836417, 13, 2.242667396903941, 26]"
66,0.1873875,"[0.7747715511010218, 15, 1.0121562527473962, 491]"
67,0.3629765625,"[3.3826270614752105, 8, 1.061298727480742, 414]"
68,0.02034062500000002,"[1.5919094710114432, 14, 2.8603844651105508, 257]"
69,0.0136203125,"[1.234351910030303, 10, 2.6278712042558086, 10]"
70,0.3263796875000001,"[1.9250980695946418, 13, 0.9859367291622069, 398]"
71,0.0375328125,"[1.4498312402498932, 12, 2.700953782568864, 125]"
72,0.32993593750000005,"[3.299369029554677, 6, 1.317858111550234, 452]"
73,0.01717968749999999,"[2.442608827441254, 14, 3.4240047857547804, 488]"
74,0.3462312500000001,"[3.3201925189091455, 9, 1.156214065596672, 143]"
75,0.27899687500000003,"[1.664672012213245, 10, 1.3783041283749062, 134]"
76,0.3038484375000001,"[1.6645991040270096, 12, 1.252633404716668, 467]"
77,0.1459875,"[1.0336642430249081, 4, 1.0947076666454618, 54]"
78,0.26362812500000005,"[2.6355129702946476, 5, 1.5119395410346579, 35]"
79,0.27539687500000004,"[1.881685922505127, 5, 0.7375770326806659, 298]"
80,0.11175156250000001,"[1.769918066350654, 12, 2.1529689807981702, 137]"
81,0.10215937500000005,"[1.845264336874723, 3, 2.2126211547886916, 477]"
82,0.0232234375,"[0.5867867669888296, 9, 2.222437559783927, 151]"
83,0.3564390625,"[2.7767631905982575, 14, 1.0273506969205626, 237]"
84,0.26594218750000004,"[2.194953727378846, 6, 1.4101088147335825, 297]"
85,0.015298437499999998,"[0.9790812350909863, 8, 2.691471915855132, 137]"
86,0.022685937500000003,"[0.8085447833653322, 14, 2.4984023321283604, 356]"
87,0.26514218750000007,"[2.066367032939298, 5, 0.9465959428852384, 355]"
88,0.05997343749999999,"[0.897253830541089, 14, 1.8793740443064526, 417]"
89,0.31225625,"[2.7308337692336027, 2, 0.5554889233434023, 227]"
90,0.030500000000000027,"[1.7019744968606223, 5, 2.7498275413500135, 305]"
91,0.049039062500000015,"[1.3843911979341286, 4, 2.2194805708211103, 476]"
92,0.2573515625000001,"[2.905691777598387, 4, 0.8926724455382435, 133]"
93,0.36238593750000003,"[3.1699096306855887, 10, 1.1547783013574853, 29]"
94,0.2166484375,"[1.200083095999453, 10, 1.1567638000784082, 291]"
95,0.1448265625,"[3.029246918662089, 2, 1.829912636188722, 73]"
96,0.009717187500000002,"[1.0180629042178753, 5, 2.813381648976483, 52]"
97,0.042589062500000024,"[3.0637955685989997, 4, 3.2552153452841424, 266]"
98,0.23454218750000005,"[3.1594084152192505, 14, 1.4516451926810807, 164]"
99,0.32859375,"[2.6181783396147837, 13, 0.685153026722793, 463]"
