,error,"[learn_rate, num_hidden_nodes, weight_range, beta]"
0,0.017525059757466786,"[1.429586637167455, 11, 3.0026903442210013, 171]"
1,0.014471487728388015,"[1.2105360951898039, 10, 3.0771872664041093, 182]"
2,0.013281740683404068,"[1.4505768765011724, 11, 3.0991479741894894, 175]"
3,0.01098451021630296,"[1.4024829989100664, 10, 3.184215728127128, 177]"
4,0.01510356750696326,"[1.4424879687266314, 9, 3.1725117485481253, 177]"
5,0.010257598446144649,"[1.4987512189900547, 10, 3.0073161465466263, 153]"
6,0.011567970145124402,"[1.4365725251722057, 9, 3.113807722783532, 156]"
7,0.009307860921263685,"[1.4554539159187065, 10, 3.0315869181770103, 176]"
8,0.01961820211733305,"[1.466100580611749, 11, 3.136217495853076, 161]"
9,0.009225323103354348,"[1.4607535790262551, 10, 3.0187961391523803, 151]"
10,0.01642938069636412,"[1.4079061930488321, 10, 3.1789754178876195, 182]"
11,0.012650079863569851,"[1.4267938383704437, 9, 3.1335231499729193, 182]"
12,0.013303095344922265,"[1.388075746006346, 9, 3.03782748304749, 153]"
13,0.009520155736056371,"[1.2781233963925438, 10, 3.0346748590149097, 164]"
14,0.013560197301932081,"[1.423596757954783, 11, 3.036160312092179, 173]"
15,0.010245076104877737,"[1.4094898512789584, 11, 3.176346472075476, 170]"
16,0.00820527518483127,"[1.3263093952120015, 9, 3.160296472394168, 184]"
17,0.008006701135359728,"[1.431194758119799, 10, 3.107052647752785, 185]"
18,0.00729627437630175,"[1.2852041154403717, 10, 3.107377067622453, 161]"
19,0.008559622514359475,"[1.3045592244037376, 10, 3.020211509190796, 162]"
20,0.015372448713909153,"[1.231853054880406, 11, 3.171223392505589, 178]"
21,0.0251093917245044,"[1.3763086075103321, 10, 3.198490251404947, 156]"
22,0.007950121821307297,"[1.4838371636322383, 11, 3.194597168113606, 184]"
23,0.01626153713611156,"[1.2175521806753749, 9, 3.0093302347119772, 174]"
24,0.02836018061235905,"[1.363740557102996, 10, 3.1135601861629265, 172]"
25,0.011541679495069996,"[1.2314723883380845, 12, 3.1165049459971104, 168]"
26,0.010395425561310873,"[1.3045048589573989, 11, 3.1137151291818004, 180]"
27,0.010585926276872411,"[1.390070888528488, 12, 3.018124652340273, 154]"
28,0.025067836453354864,"[1.2702106089237373, 9, 3.0540816535274513, 152]"
29,0.025135978557842876,"[1.2532726987913823, 12, 3.057642178402575, 153]"
30,0.005845690492301072,"[1.4361891187552263, 10, 3.1702087760678, 162]"
31,0.021660683996302492,"[1.2527590229730166, 10, 3.010689845681047, 158]"
32,0.019468912695053173,"[1.409241584114438, 10, 3.099574426416749, 173]"
33,0.014257864336848508,"[1.4543752508117145, 12, 3.139610762265604, 157]"
34,0.014367289417566693,"[1.3311767033961515, 11, 3.002290906280018, 169]"
35,0.010690445887122634,"[1.3512091379834539, 10, 3.1348396038738593, 168]"
36,0.01403456097151288,"[1.255899978497141, 10, 3.032581043092906, 167]"
37,0.012375251673388259,"[1.454113803715875, 12, 3.0230865052182585, 184]"
38,0.009777725670952225,"[1.4136484975215193, 10, 3.040059055452248, 168]"
39,0.01314345347515834,"[1.2712000778751096, 9, 3.0486685799571998, 165]"
