,error,"[learn_rate, num_hidden_nodes, weight_range, beta]"
0,0.014483693007455454,"[1.194235481635313, 5, 2.8431553685394686, 383, 399]"
1,0.015966423030970303,"[0.8569785641362797, 11, 2.491402689190893, 416, 426]"
2,0.011678685766644627,"[0.8657685329143459, 9, 2.7285840535195645, 382, 386]"
3,0.03797088479403991,"[0.7001305691098252, 8, 2.5818429693427656, 256, 382]"
4,0.049533910832123836,"[1.4524805354009986, 11, 2.266913449089505, 364, 381]"
5,0.03685738185295897,"[1.0317132475481334, 7, 2.8579576926526946, 331, 370]"
6,0.051386407703440704,"[0.6699128147639912, 10, 2.733482997037361, 341, 363]"
7,0.042996210502943714,"[1.4382364163700274, 8, 2.8505124313703654, 438, 446]"
8,0.05778008654417967,"[1.2658413064613574, 8, 2.0723357233483846, 383, 354]"
9,0.03256727984012554,"[1.1121484616896486, 9, 2.594395240567999, 392, 398]"
10,0.009303492508121076,"[0.7901752012973497, 10, 2.5262071280228287, 271, 424]"
11,0.01673317155077591,"[1.3224860228354094, 9, 2.8846305359228084, 275, 442]"
12,0.06270161786064563,"[1.4915919180117796, 7, 2.299758552776731, 265, 385]"
13,0.0639091004226765,"[0.7122168156693902, 7, 2.8625260351278308, 380, 393]"
14,0.09809467106136913,"[0.5140713212889603, 7, 2.9561427151597814, 396, 443]"
15,0.04435126099286386,"[1.2306227834524373, 10, 2.2951440897227733, 346, 368]"
16,0.04444730765042987,"[1.452706554853689, 5, 2.455048609341065, 421, 360]"
17,0.027229677006323755,"[1.3648669939890108, 11, 2.6758366915349234, 431, 359]"
18,0.06602065640103914,"[0.5179911319285175, 6, 2.3246209038877232, 386, 415]"
19,0.019050713881265998,"[0.6750255479265994, 12, 2.0849614096049542, 355, 355]"
20,0.011829436977563904,"[0.9497321063731625, 7, 2.4805696543097633, 349, 440]"
21,0.008268273465070978,"[1.4554871262373728, 9, 2.960973997150088, 330, 368]"
22,0.027423986520258254,"[0.82717531755672, 11, 2.0941853000794315, 308, 441]"
23,0.017144948846140238,"[0.8569435502036509, 8, 2.233808976086958, 299, 405]"
24,0.01806337326563382,"[1.0198187728660377, 11, 2.654237726473803, 427, 376]"
25,0.014671053053963311,"[1.2812671341148032, 10, 2.766283940022417, 343, 369]"
26,0.0478209706484819,"[1.3550066521212427, 7, 2.376737385669167, 418, 402]"
27,0.03378617741795164,"[0.5857880750022461, 7, 2.0696009543790272, 417, 446]"
28,0.03764807419081737,"[0.918579806575864, 9, 2.0617775244775745, 257, 362]"
29,0.054882115133016114,"[1.1421003973295418, 8, 2.2211406166205125, 333, 395]"
30,0.031074858387000703,"[0.7625046357194103, 9, 2.7342231516282633, 329, 413]"
31,0.07701251708015283,"[1.1291647965004368, 9, 2.0443457678381445, 361, 437]"
32,0.017627566286924433,"[1.200663411150521, 5, 2.6159380399020042, 300, 415]"
33,0.011112896737248095,"[0.7198503202428876, 10, 2.4956915876066907, 375, 429]"
34,0.02102902415501117,"[1.3317601054169712, 8, 2.8800981280958218, 414, 419]"
35,0.03491087358509459,"[0.9111607599488019, 5, 2.164080655754024, 409, 368]"
36,0.016274774924865128,"[0.8229435499181139, 11, 2.6333653411500286, 323, 432]"
37,0.04121824247101026,"[1.0024762320271072, 6, 2.6631382983375795, 364, 403]"
38,0.04698071845359934,"[0.9567040653119796, 11, 2.0847972972290254, 324, 369]"
39,0.02191246736495646,"[1.3283906410287458, 8, 2.741806907003372, 421, 395]"
40,0.03347663216532568,"[0.8596876175088022, 6, 2.491885688856441, 377, 352]"
41,0.08625067851186419,"[1.0233133749390713, 10, 2.016699430756467, 279, 369]"
42,0.012227169309634892,"[1.3198172126741987, 12, 2.8232440633176688, 319, 429]"
43,0.05308329369980016,"[1.4531620181498965, 8, 2.438502136799028, 252, 439]"
44,0.02649890535250365,"[0.9591412544866595, 11, 2.968753079280033, 353, 443]"
45,0.03206603902350239,"[1.3801806250032755, 12, 2.3406869833879, 309, 406]"
46,0.01858245846412509,"[1.0804466014502587, 9, 2.6959945966177634, 262, 365]"
47,0.038900728083728284,"[0.6431314972159957, 9, 2.9359365356924654, 309, 443]"
48,0.030913286711154404,"[1.4617392479948654, 9, 2.6937452772987998, 283, 350]"
49,0.06781193153096474,"[0.5322206762319167, 10, 2.8346174970537876, 306, 394]"
50,0.06005547264900885,"[0.5256586650139173, 11, 2.7469744363727613, 392, 392]"
51,0.012576146300438018,"[1.0828643387072217, 11, 2.896992561182189, 262, 402]"
52,0.015455273664070571,"[1.0099950987540418, 7, 2.9560034676964015, 436, 396]"
53,0.06395859944230885,"[1.295872060876743, 6, 2.045305619300471, 274, 413]"
54,0.021433304237066037,"[0.7529067361037822, 7, 2.377707205793314, 309, 382]"
55,0.03201688981170138,"[0.5636382592293999, 9, 2.4082383580038558, 362, 352]"
56,0.02942025783987453,"[1.3212894244432989, 5, 2.637932631019924, 294, 357]"
57,0.018341222083740484,"[0.5822616016841454, 12, 2.6881286292930926, 421, 404]"
58,0.088554415156026,"[0.5149442558007024, 8, 2.8957406488184194, 267, 392]"
59,0.07306025749002566,"[1.4470041637576285, 5, 2.193641973654504, 417, 418]"
60,0.05448235965926067,"[1.4761367173063284, 10, 2.3644023522171254, 310, 408]"
61,0.03166821242509891,"[1.315790210710328, 11, 2.8131854190142986, 304, 410]"
62,0.09136486024835076,"[1.3305521321351237, 10, 2.0481703787107675, 302, 422]"
63,0.021752707072117246,"[1.0431801398464122, 5, 2.4763885073635974, 311, 445]"
64,0.016763673841230016,"[0.9664200101003529, 7, 2.3779993782072752, 449, 392]"
65,0.03792836275660069,"[1.3470622330663782, 9, 2.674148420187733, 324, 390]"
66,0.024237115935567974,"[1.0335436014958106, 8, 2.7916294755786226, 353, 370]"
67,0.031138940855515225,"[0.7522851559581094, 9, 2.5578113622145167, 441, 365]"
68,0.028270953520237754,"[1.454571459771353, 7, 2.535936474095401, 426, 368]"
69,0.10469281048395505,"[1.2580020659911901, 11, 2.068874882741203, 381, 374]"
70,0.10081124161305575,"[1.359671810983021, 10, 2.012150893676495, 270, 427]"
71,0.052735871795456704,"[0.764520114612679, 7, 2.708161564653241, 317, 435]"
72,0.07841850482716062,"[0.6368073844151554, 5, 2.690585571844086, 413, 391]"
