,error,"[learn_rate, num_hidden_nodes, weight_range, beta]"
0,0.006832604702688802,"[1.3104652827645524, 12, 3.080748398077881, 178]"
1,0.018497196901583236,"[1.166179153612925, 12, 3.1912048687324344, 180]"
2,0.00792095901344312,"[1.3315762742089001, 11, 3.2069727122351246, 189]"
3,0.018645788610026345,"[1.240145037455775, 11, 3.2483680063125364, 169]"
4,0.013249407754227708,"[1.4904376734934806, 13, 3.4970839987129265, 196]"
5,0.04322124785987832,"[1.1562624935533032, 12, 3.1027780428984895, 158]"
6,0.007590057929812155,"[1.3822794476588307, 9, 3.010349106479913, 191]"
7,0.0281874337650745,"[1.332663684244306, 13, 3.4439846183678138, 193]"
8,0.023802126219183706,"[1.4302670328315463, 10, 3.0991268931187244, 163]"
9,0.024530733061982377,"[1.3807199646482962, 12, 3.3759456012738114, 192]"
10,0.0182237238684247,"[1.3184791865787986, 13, 3.1882827312712405, 199]"
11,0.04646694509856051,"[1.0486807499308162, 13, 3.4778831487290702, 195]"
12,0.03915437604647991,"[1.1280682416186372, 10, 3.41598382125235, 157]"
13,0.03235977900095384,"[1.167424196234971, 10, 3.3095163260958094, 168]"
14,0.01909752193304713,"[1.4321920591385027, 11, 3.4604888446981623, 156]"
15,0.00755155842220262,"[1.23639531747582, 10, 3.033144454612714, 161]"
16,0.01515544928630069,"[1.1821258597469946, 13, 3.167481476925082, 164]"
17,0.03164170162764627,"[1.0549319551336531, 10, 3.3901555443641334, 155]"
18,0.01528633966106173,"[1.1896810656228578, 12, 3.0219594499435996, 186]"
19,0.015543473766422728,"[1.0664711120508432, 11, 3.082362421935527, 199]"
20,0.012756716063825092,"[1.3821951728562074, 14, 3.3609339758782033, 176]"
21,0.021307588527261948,"[1.2119372342526171, 14, 3.450768307908584, 154]"
22,0.013973819286570916,"[1.2980621333634161, 10, 3.0262189663320016, 182]"
23,0.02583905923488644,"[1.4892813254286033, 9, 3.187845649116326, 151]"
24,0.018608881791450056,"[1.3706127563279622, 9, 3.172677059645238, 156]"
25,0.01278337426180343,"[1.332307911731188, 10, 3.0099131205840375, 152]"
26,0.011091043049520624,"[1.4704853592149956, 10, 3.13187088136962, 188]"
27,0.03242358368003823,"[1.4301244988776527, 13, 3.441349348582628, 175]"
28,0.012991850500432518,"[1.4400692828117458, 12, 3.084947950362825, 158]"
29,0.02122511796510829,"[1.2210116556897097, 9, 3.19234815267538, 170]"
30,0.02233582956024977,"[1.258016921226856, 11, 3.3675929785500567, 194]"
31,0.052029254912218756,"[1.0579253727867426, 10, 3.433865485448165, 167]"
32,0.021334389828304774,"[1.12568481145944, 13, 3.312846136519112, 166]"
33,0.023114892658388474,"[1.0178663888948427, 11, 3.2502230833724597, 162]"
34,0.025234958843518,"[1.3204182861337879, 13, 3.4866662523384435, 176]"
35,0.04430372100458296,"[1.1191085334360187, 13, 3.361967803021693, 151]"
36,0.012112663971085506,"[1.2547722570631425, 13, 3.4659976687781784, 195]"
37,0.043745424767294004,"[1.167565388126364, 9, 3.4283454797883337, 168]"
38,0.012322438218994258,"[1.145439918102013, 14, 3.077212504675188, 181]"
39,0.007847062568107637,"[1.2864540097477937, 11, 3.2207542120545294, 168]"
40,0.024921175935317064,"[1.4227177900686019, 13, 3.3541833011408384, 155]"
41,0.0310836667985932,"[1.1484278697512222, 10, 3.2931584426571967, 175]"
42,0.02253278169758567,"[1.012726500961569, 11, 3.129167877958159, 185]"
43,0.00694325415086571,"[1.2530302357524248, 14, 3.2403608463468987, 161]"
44,0.03486031909170401,"[1.0509064782808784, 13, 3.4420121595697735, 165]"
45,0.032249844247424046,"[1.014008253900438, 10, 3.014539270172871, 191]"
46,0.03395758780730583,"[1.0143614584334166, 11, 3.05283963344221, 160]"
47,0.01272330714046976,"[1.310252783623963, 14, 3.3069005158896174, 188]"
48,0.07024131896874591,"[1.0045666543475797, 11, 3.1704894296046042, 183]"
49,0.01916742642149137,"[1.0144601603591552, 11, 3.0933468871055183, 197]"
50,0.02278579895417518,"[1.2728315261706815, 12, 3.4894604508349456, 185]"
51,0.007643598742034985,"[1.3959088784023486, 12, 3.3060137857816136, 199]"
52,0.014896565274959651,"[1.4959023294276808, 10, 3.2128123637398343, 184]"
53,0.019278469675657228,"[1.0419449770295162, 9, 3.2029123723648563, 173]"
54,0.008025462173654213,"[1.294569880129393, 12, 3.12493194614092, 170]"
55,0.03336846902260211,"[1.1988547290304978, 13, 3.1331270399762405, 191]"
56,0.01541460601138358,"[1.1604747948620957, 12, 3.23017678045271, 155]"
57,0.04479932189399412,"[1.2052990545123787, 13, 3.4583009710572687, 178]"
58,0.006480503419578249,"[1.2469864668670323, 10, 3.0474965436526826, 184]"
59,0.009807635678870098,"[1.2875630963530171, 9, 3.0581110302735497, 186]"
60,0.017409302674474103,"[1.3409753440712855, 11, 3.0820926999143063, 192]"
61,0.008038466111859446,"[1.3867721106941906, 12, 3.104334573573659, 154]"
62,0.02460952245991649,"[1.4780499560517608, 12, 3.082498191273208, 197]"
63,0.013202259837134408,"[1.3978401151195061, 11, 3.011578986829405, 193]"
64,0.017718093275729395,"[1.1160590228904703, 14, 3.349011837745485, 183]"
65,0.02118635620282352,"[1.2156795179829991, 11, 3.212558081635502, 153]"
66,0.013780789618214316,"[1.1995751509325387, 11, 3.2021070275060284, 151]"
67,0.016325438833604006,"[1.4680622289044114, 11, 3.171796575391313, 158]"
68,0.023229690703985287,"[1.1601359197866663, 10, 3.255853649841299, 157]"
69,0.0070641921366169326,"[1.27198365660533, 12, 3.1137951452271926, 198]"
70,0.03609485237665672,"[1.2583335815147962, 12, 3.4495034784703913, 190]"
71,0.00869875215636546,"[1.0591691328576234, 11, 3.0161130714078035, 182]"
72,0.04339814135105788,"[1.0557532392445377, 10, 3.333846827065445, 163]"
73,0.013267083714530361,"[1.3110309727279232, 13, 3.054231892525687, 175]"
74,0.023406118716593274,"[1.0126855905860823, 11, 3.354002085976627, 189]"
75,0.03852429533210237,"[1.0632392921088922, 13, 3.14610727830172, 183]"
76,0.014825234713694822,"[1.4194178877313184, 14, 3.330364090575057, 198]"
77,0.022264473841681152,"[1.4696257753846798, 11, 3.4572448287242787, 170]"
78,0.04015994423994135,"[1.0543960226733928, 10, 3.3698312729175126, 173]"
79,0.014479805473762031,"[1.3712960533232184, 11, 3.1720473300555216, 176]"
80,0.019244103335529925,"[1.0653927316008658, 12, 3.045336199945659, 195]"
81,0.038276006154474566,"[1.0321577721357007, 11, 3.086555353863272, 196]"
82,0.009999040866313131,"[1.344008839100758, 14, 3.42285172044934, 182]"
83,0.015022361678021554,"[1.153075563233252, 10, 3.0233587177765227, 160]"
84,0.02091973304324222,"[1.4406974929133627, 10, 3.1677248938475904, 169]"
85,0.017220692378262032,"[1.0837774795316244, 14, 3.0069865885329525, 174]"
86,0.042554986809597635,"[1.3959426535675312, 14, 3.4504224175564575, 177]"
87,0.02692630998151545,"[1.2031664568626481, 11, 3.101825067529539, 162]"
88,0.01762664738412479,"[1.425171806554649, 11, 3.2002369781169238, 166]"
89,0.02146860309546706,"[1.0968186827084427, 9, 3.166442621447875, 181]"
90,0.00888033321126205,"[1.3417824500196909, 12, 3.221846983259987, 192]"
91,0.01433764899288903,"[1.2375835620306912, 14, 3.3449530691528104, 160]"
92,0.03928204780638853,"[1.0482788784160575, 11, 3.1299919414650494, 186]"
93,0.02907961166341387,"[1.4230905763371615, 10, 3.4990819849236896, 190]"
94,0.032518486456915824,"[1.3487691741761387, 12, 3.3153042010640332, 159]"
95,0.035886596057675,"[1.1481496930028972, 9, 3.2224727648348916, 185]"
96,0.012406779320512352,"[1.45852426180848, 10, 3.241157861564048, 185]"
97,0.030150788008081242,"[1.2031296725155374, 12, 3.481764713641984, 191]"
98,0.05026208270136221,"[1.1957922498029325, 10, 3.0840117896939567, 190]"
99,0.04338182528958666,"[1.0208214880282358, 11, 3.187196437918194, 154]"
