,error,"[learn_rate, num_hidden_nodes, weight_range, beta]"
0,0.013487578047131028,"[1.3131160653343414, 9, 3.0554318729125725, 182]"
1,0.012351654412257431,"[1.2840534827110794, 9, 3.0223670469251047, 179]"
2,0.016552569575390037,"[1.4958477740565261, 11, 3.179127232903757, 162]"
3,0.012376507287758453,"[1.2406885866019346, 9, 3.122206939803639, 175]"
4,0.01950175966426479,"[1.4329766960958015, 11, 3.0782737479885762, 158]"
5,0.008622169088670464,"[1.4260928758414337, 9, 3.1528133301388026, 173]"
6,0.012509497115444877,"[1.2973843940927139, 11, 3.137791818599261, 182]"
7,0.004855421557262066,"[1.3429269552651424, 11, 3.136927216726227, 171]"
8,0.00946191465757477,"[1.346983725057897, 11, 3.0791659195476986, 183]"
9,0.0071540774730029545,"[1.4226548895990638, 12, 3.183985717998812, 181]"
10,0.008144364868633673,"[1.3914611833304378, 11, 3.0547415606041763, 154]"
11,0.029502784179072098,"[1.2313101974501617, 11, 3.1700921973979126, 159]"
12,0.023338771188909042,"[1.2504032112890904, 12, 3.0052631342754355, 154]"
13,0.01849570334229711,"[1.3138070918406153, 11, 3.06840356591012, 163]"
14,0.01933597512493617,"[1.2623027006047427, 12, 3.0935900367419724, 167]"
15,0.012182210076965978,"[1.2915534846163577, 10, 3.0230859551647677, 184]"
16,0.008688388998943322,"[1.3232914325520855, 10, 3.0640167002051997, 170]"
17,0.0049776767563314275,"[1.2228064673676087, 10, 3.003655323960789, 173]"
18,0.01402501926807274,"[1.3487811089314954, 10, 3.017130778181983, 158]"
19,0.011593947660645688,"[1.2469364263488611, 12, 3.1462453933122685, 182]"
20,0.016050205533492897,"[1.372876278149128, 11, 3.103711482134025, 172]"
21,0.016123321593698798,"[1.3810932984032431, 9, 3.1017847557035676, 150]"
22,0.0189612639758992,"[1.483882128323326, 12, 3.1580307424522873, 177]"
23,0.009298013065736903,"[1.479216124470684, 9, 3.1470480858676266, 169]"
24,0.012250219119779464,"[1.2255999128328499, 11, 3.160434030436371, 157]"
25,0.015357775457447778,"[1.3698824375987193, 11, 3.0301974804919265, 159]"
26,0.007456785236189804,"[1.3407181997345199, 10, 3.0618451877489274, 166]"
27,0.008791764638039948,"[1.4256088181072077, 11, 3.178917111622385, 165]"
28,0.009914123756828685,"[1.4513993519197463, 10, 3.003063309049868, 177]"
29,0.018609948653101324,"[1.2575035668141712, 10, 3.0105696873542884, 182]"
30,0.011784686257847007,"[1.4972077088134788, 12, 3.099967974497909, 153]"
31,0.00855542833486983,"[1.2279697052794218, 10, 3.108062297931869, 158]"
32,0.004517695372398791,"[1.4003125477743303, 10, 3.1494649926453357, 174]"
33,0.013823936364284913,"[1.264717419203747, 11, 3.094206414472627, 155]"
34,0.012703546515743019,"[1.4036291992711551, 11, 3.090448864999952, 151]"
35,0.01363588597555887,"[1.4465679586195281, 10, 3.0496216118671287, 152]"
36,0.013663560056459752,"[1.2742630519027023, 10, 3.048162269372269, 163]"
37,0.009018581664509152,"[1.3381853048382022, 9, 3.1047840793752606, 153]"
38,0.013504478436260197,"[1.4651908893821342, 12, 3.0730462039314705, 172]"
39,0.012388200224476138,"[1.3959016852265604, 10, 3.054952647620761, 171]"
40,0.01169992644174633,"[1.2909771582389007, 10, 3.0139407416333417, 171]"
41,0.006826984334734866,"[1.3966435479186137, 11, 3.161453311729357, 163]"
42,0.011011370839188728,"[1.4180864396244373, 11, 3.053522445992221, 168]"
43,0.02708641540968751,"[1.3746435805298192, 11, 3.1071490154625976, 173]"
44,0.01619326019188372,"[1.313534857594431, 12, 3.0412542422673274, 177]"
45,0.010373279042582943,"[1.2076478915250082, 9, 3.0813343348915474, 167]"
46,0.006873287473026253,"[1.3587610048461563, 11, 3.0813618532884934, 181]"
47,0.016147914951991346,"[1.2797159478331785, 9, 3.1139687980986945, 166]"
48,0.006430699093501562,"[1.487352364486483, 10, 3.1175433711812452, 150]"
49,0.014648240282311882,"[1.3742053449407188, 10, 3.107435602406505, 176]"
50,0.029205850875454954,"[1.367732996049618, 12, 3.0862664764895267, 183]"
51,0.010678707690508354,"[1.4338259163505933, 11, 3.11276159376264, 182]"
52,0.01708386319253291,"[1.2030744059841119, 10, 3.1212420172444486, 161]"
