,error,"[learn_rate, num_hidden_nodes, weight_range, beta]"
440,1.962953173,"[2.4931971246059, 14, 2.4243983785860728, 484, 500]"
135,1.967412506,"[2.077762413645946, 14, 2.050093494067461, 452, 496]"
279,1.979414703,"[2.1768738484301187, 10, 2.0004171937958937, 468, 471]"
77,1.979674964,"[2.488110683554854, 14, 2.227194721477289, 478, 487]"
147,1.980867632,"[2.095161143097685, 13, 1.5653510687865104, 456, 473]"
781,1.981175112,"[2.6667179595057773, 10, 1.821683045985974, 471, 459]"
245,1.983431082,"[2.613552260280227, 14, 1.8115670477885772, 451, 451]"
196,1.983627038,"[2.441697097087839, 13, 2.0540193855461046, 485, 452]"
60,1.983810182,"[2.032424993019322, 12, 1.707996012329999, 486, 491]"
401,1.986700961,"[2.2939634216903912, 12, 2.4625916495707405, 483, 496]"
538,1.996328471,"[2.8890148207396047, 12, 1.6191376087668512, 486, 467]"
402,2.000459486,"[2.1599752215234513, 13, 2.1331262534429865, 491, 450]"
766,2.003082913,"[2.4472771840880925, 11, 1.8307596401707562, 470, 452]"
76,2.005873093,"[2.3522570224634043, 14, 2.2670371483671516, 460, 473]"
619,2.009904007,"[2.3762041462996213, 13, 2.247039979004665, 474, 479]"
628,2.010353522,"[2.121308259025192, 13, 2.095507679158757, 457, 482]"
693,2.013958765,"[2.413709340564048, 10, 2.3336185550419337, 473, 500]"
273,2.01687799,"[2.020603041939653, 14, 2.261062930872145, 466, 459]"
679,2.019624466,"[2.0450369832759447, 15, 2.2346589583508147, 460, 474]"
585,2.031897676,"[2.15833816046339, 12, 2.476827214455507, 482, 470]"
775,2.032891603,"[2.6651936618889893, 13, 1.5441810152571072, 480, 493]"
127,2.038983661,"[2.5353186623780575, 14, 1.6209353472352184, 493, 467]"
684,2.045328187,"[2.6546815600859657, 14, 1.5007210815148475, 465, 463]"
310,2.045711506,"[2.7624609325302316, 10, 2.224365361264901, 454, 474]"
711,2.048627664,"[2.2327193462271344, 12, 2.1091550219659414, 456, 490]"
509,2.049720039,"[2.239912305854471, 12, 1.8523481949664344, 464, 485]"
232,2.051686647,"[2.6017734712625327, 13, 2.098571381890077, 457, 498]"
546,2.058728242,"[2.9313759739899794, 13, 2.0502568737596922, 495, 481]"
11,2.061796617,"[2.1926178308363946, 15, 2.314108690806947, 499, 481]"
611,2.068481648,"[2.5682587604902443, 15, 2.3477629019954387, 460, 460]"
87,2.068731975,"[2.6111991929928333, 11, 2.346401656823014, 459, 470]"
195,2.06899895,"[2.7041819573659014, 12, 1.5868908351389628, 482, 476]"
760,2.072338845,"[2.176605023953699, 15, 2.036237779997797, 463, 453]"
479,2.075462451,"[2.4128980290360103, 12, 1.500217720326524, 480, 453]"
752,2.076384931,"[2.7448324999853178, 12, 1.883282844299274, 494, 460]"
640,2.076971373,"[2.7457520221210086, 11, 2.204275071182862, 477, 494]"
351,2.079585176,"[2.683791163813882, 13, 1.9297896001544048, 487, 489]"
301,2.081710256,"[2.0886833185672127, 12, 2.292696418510738, 452, 494]"
699,2.083128786,"[2.9794961718704123, 14, 1.722324416408179, 493, 451]"
726,2.084477827,"[2.5795579062560114, 13, 1.6300263842749096, 484, 481]"
184,2.08513338,"[2.021060655439993, 11, 1.9581270670189712, 475, 497]"
418,2.088955689,"[2.6770248669529453, 14, 1.5119158248078557, 460, 472]"
618,2.094419613,"[2.2983128161475417, 10, 1.6947591379840463, 491, 494]"
648,2.098242259,"[2.937712215423954, 12, 2.079695411177675, 495, 465]"
501,2.101258368,"[2.388698279336481, 12, 2.047703036574799, 490, 478]"
441,2.105400638,"[2.140608163102888, 15, 1.5785642927557617, 466, 485]"
169,2.10648361,"[2.9626530793716346, 13, 2.3026880342133373, 456, 472]"
797,2.108417315,"[2.6630644871712574, 12, 2.2588402012282405, 454, 494]"
687,2.108838712,"[2.961787016951239, 12, 1.549345379831664, 486, 466]"
343,2.110567951,"[2.7313446455136488, 13, 1.949521073704323, 486, 468]"
338,2.115219322,"[2.318191248347798, 13, 2.4482113852655103, 485, 470]"
59,2.117359348,"[2.1322998531545068, 10, 2.2493074631594308, 466, 451]"
503,2.120128472,"[2.2191498426896024, 11, 2.44627456102787, 471, 496]"
102,2.121296166,"[2.0559965577956043, 14, 1.7782650383807612, 461, 472]"
737,2.125140226,"[2.0258934521918714, 12, 1.7715669507397998, 487, 457]"
105,2.125227431,"[2.241799841845126, 11, 2.2987313848152726, 486, 452]"
38,2.128491674,"[2.229228943146448, 15, 1.5236126668388619, 457, 451]"
68,2.128639686,"[2.636958577144868, 14, 2.2546099379596605, 491, 468]"
366,2.130688289,"[2.4542011681351816, 11, 1.5076407580994144, 495, 465]"
677,2.131398301,"[2.6484796308088714, 15, 2.264879661191919, 452, 477]"
144,2.132392143,"[2.8688052464936864, 13, 1.77144436664446, 471, 470]"
573,2.133190735,"[2.0586366550704422, 10, 2.4966748398152205, 469, 467]"
71,2.134476667,"[2.426365299128501, 13, 2.313378724534911, 454, 485]"
549,2.135745864,"[2.5854573108137764, 14, 1.5806091246008758, 458, 495]"
767,2.137731244,"[2.4170297509894283, 15, 1.900055540350174, 486, 480]"
7,2.139962636,"[2.0665757284065425, 13, 2.0027407382530806, 498, 456]"
426,2.140252862,"[2.997081264028573, 10, 1.7719917586006309, 466, 453]"
63,2.147002718,"[2.4983955859395275, 10, 1.6596559231805688, 473, 466]"
328,2.151975344,"[2.974236178267726, 11, 1.7781624057178058, 481, 461]"
455,2.153137681,"[2.0420999386682683, 14, 2.1451118963566085, 469, 475]"
109,2.15318027,"[2.8471672029446267, 11, 1.5940302139517966, 479, 466]"
529,2.153524276,"[2.6230069588287828, 10, 1.7200874964030048, 454, 475]"
278,2.157370591,"[2.817938535559036, 11, 1.9073316983540214, 450, 466]"
158,2.158768168,"[2.693707248641348, 14, 2.4268073216089476, 481, 488]"
689,2.158882065,"[2.675290867919877, 15, 1.8001571774524578, 457, 482]"
429,2.163327906,"[2.44512372234371, 14, 2.1243423620754145, 471, 471]"
539,2.167578406,"[2.5468742617048634, 14, 1.635361304108336, 457, 473]"
9,2.168362337,"[2.2631155520996464, 12, 1.7561997377266325, 492, 465]"
292,2.169529339,"[2.7648459593003265, 13, 1.83971835188929, 479, 476]"
417,2.17124331,"[2.995755171007397, 14, 2.0206393414171933, 484, 459]"
8,2.172392805,"[2.485265279930924, 12, 1.5985495582605997, 480, 500]"
168,2.180100689,"[2.3067815961781366, 13, 1.6713426637038824, 467, 462]"
786,2.180930801,"[2.1810113279307006, 11, 2.433449751033777, 479, 475]"
753,2.182931929,"[2.716857534994719, 12, 2.0987246732676357, 455, 478]"
717,2.183530927,"[2.9767850562602463, 10, 1.9337665220931708, 460, 497]"
228,2.187846806,"[2.9588186011116893, 11, 1.5147912123149652, 461, 496]"
632,2.188128007,"[2.86437491556581, 13, 1.9700618969520578, 460, 480]"
634,2.190813595,"[2.36951758561812, 13, 2.2166410954115614, 496, 498]"
704,2.194317742,"[2.2441693843195787, 10, 1.9542407483115776, 484, 492]"
769,2.195332324,"[2.7908955628387377, 14, 1.8834338632673475, 494, 488]"
177,2.199727683,"[2.754570454614413, 10, 2.3821119800513575, 471, 459]"
387,2.202797289,"[2.9638174324752375, 12, 1.6830442110426613, 458, 481]"
146,2.202831486,"[2.0934386602717407, 12, 2.4142460404983415, 477, 468]"
626,2.203206469,"[2.2491906065305063, 13, 1.970580894224979, 459, 499]"
734,2.204826352,"[2.2629134035520773, 12, 1.8917351018528556, 485, 470]"
323,2.206671738,"[2.9904447997633437, 11, 2.4347275965750423, 464, 484]"
363,2.207165372,"[2.698925244417497, 11, 2.1546094912847593, 487, 479]"
741,2.20901117,"[2.3514168059011262, 13, 1.9454935058362137, 456, 463]"
27,2.211887017,"[2.885715932078477, 11, 2.3717130053107356, 474, 495]"
316,2.222894929,"[2.101455256294736, 10, 1.6064918228410925, 496, 487]"
333,2.224210048,"[2.8191016176071364, 13, 1.7262223714203238, 486, 485]"
463,2.226505941,"[2.222620299571855, 13, 2.3999683641150393, 484, 474]"
295,2.229220711,"[2.6701377503618895, 15, 1.637219939616645, 488, 474]"
398,2.229914482,"[2.762646149833335, 14, 2.328063884442116, 456, 451]"
588,2.232852504,"[2.2897421980800043, 14, 1.8922130902087004, 492, 495]"
86,2.233955745,"[2.396243246354096, 13, 1.5906323927271586, 488, 491]"
540,2.238485981,"[2.6551243357579155, 13, 2.3974684733910125, 456, 477]"
413,2.238806511,"[2.4644524804567887, 12, 2.0792822853517094, 453, 481]"
43,2.238866068,"[2.0987606040686346, 11, 2.3093966167242552, 488, 498]"
46,2.243227483,"[2.160426580170715, 10, 2.021345704824214, 464, 462]"
496,2.24791886,"[2.6830255669435057, 15, 2.493586044645758, 493, 475]"
204,2.248998959,"[2.3603491449595793, 14, 2.0308409010820343, 486, 462]"
791,2.25148942,"[2.6443827751348303, 12, 2.4597815343327762, 468, 467]"
771,2.251865341,"[2.6271895881285023, 14, 1.9958784768761468, 477, 482]"
476,2.252484209,"[2.474113074502671, 11, 1.5992598928036088, 493, 469]"
259,2.252726037,"[2.7351492127144947, 11, 2.1186803475986515, 462, 474]"
466,2.25306374,"[2.26849942509679, 12, 1.9530394306643206, 486, 483]"
545,2.262956054,"[2.621097794177529, 12, 2.3952309744254787, 467, 455]"
285,2.268385338,"[2.868582612095447, 15, 1.677734368750792, 496, 462]"
26,2.269934533,"[2.1732480959492695, 10, 2.3836856492646623, 471, 459]"
382,2.270750168,"[2.6549503697639754, 14, 1.9046865329486677, 489, 455]"
494,2.272586032,"[2.6216595654666413, 10, 2.301029705023108, 495, 474]"
266,2.272867868,"[2.4049965297574003, 10, 1.6745747336554568, 467, 478]"
337,2.273497644,"[2.302393090482599, 14, 1.6285498259058206, 486, 451]"
375,2.276533624,"[2.131312952657748, 12, 1.9878403916851557, 471, 490]"
664,2.277873278,"[2.715192873730021, 14, 1.6346229495225464, 460, 467]"
608,2.279704501,"[2.379989746971693, 12, 1.6400799655515852, 466, 470]"
123,2.280565234,"[2.677920824160398, 14, 1.7896976218560015, 499, 486]"
423,2.281840246,"[2.7667553787573427, 12, 1.761469400424932, 491, 462]"
219,2.283573202,"[2.5916025316466595, 13, 2.3039251561190897, 467, 467]"
64,2.287682199,"[2.5291241008980845, 14, 1.5259911820923708, 478, 498]"
49,2.288358713,"[2.910264672685882, 14, 1.957812198709139, 453, 482]"
794,2.290302637,"[2.90676696052275, 12, 2.1314557190721835, 493, 496]"
779,2.291685579,"[2.4925737518216264, 14, 2.0988203995598402, 459, 488]"
187,2.295740221,"[2.756474871472788, 12, 2.116800789928207, 500, 466]"
41,2.295803924,"[2.3114891629089187, 12, 2.2992302329369463, 485, 495]"
40,2.298806963,"[2.605888548478869, 13, 1.5981216905636473, 457, 495]"
751,2.304327127,"[2.5173488433738367, 11, 1.6064112162836055, 471, 460]"
675,2.306142086,"[2.684203938855666, 15, 2.2820147667016553, 491, 489]"
108,2.319893517,"[2.4874789142128204, 12, 2.3273939386846156, 489, 482]"
288,2.321745533,"[2.432877435195995, 13, 1.8058102739739963, 471, 471]"
165,2.323159143,"[2.9342032915971332, 14, 1.6489989119089863, 490, 469]"
469,2.324283077,"[2.5529336700212824, 13, 2.0315970797585248, 459, 471]"
18,2.336146611,"[2.889752036836367, 12, 1.994931750550978, 486, 462]"
385,2.338433746,"[2.154944095052408, 13, 2.495186449430376, 477, 487]"
61,2.342961857,"[2.585313736993199, 13, 2.012453971346263, 482, 480]"
562,2.347800066,"[2.9284336704057976, 13, 2.052225851423582, 472, 461]"
517,2.359448042,"[2.244009087139989, 13, 2.0771062807917584, 453, 482]"
508,2.362530241,"[2.3267336332579713, 11, 2.052616494698702, 475, 460]"
688,2.362699967,"[2.17905113688934, 15, 2.1172585952781127, 458, 453]"
156,2.36346633,"[2.3112682296090212, 13, 1.669309291294461, 467, 459]"
342,2.365692876,"[2.588733555743814, 10, 2.1565829982241516, 479, 453]"
319,2.369624906,"[2.5185462375887777, 12, 2.3066388799960245, 462, 483]"
527,2.370047841,"[2.732803516181333, 11, 1.7187980640387217, 465, 476]"
424,2.371175426,"[2.9466520083054415, 13, 1.9351302367864092, 496, 492]"
669,2.371242399,"[2.548357717801105, 11, 1.501958682754459, 459, 481]"
164,2.372177033,"[2.8715547863933515, 15, 1.841059517141855, 495, 455]"
459,2.372328936,"[2.7965051809011343, 12, 2.0141883763648822, 457, 451]"
150,2.372843762,"[2.4665058471029973, 14, 2.3993610459827046, 492, 486]"
793,2.373194965,"[2.1989692202357056, 12, 2.0086005976896573, 470, 478]"
3,2.380513826,"[2.7539735587796037, 13, 2.2607556730886014, 458, 462]"
172,2.382274933,"[2.2900325928281697, 11, 2.1955207612928573, 478, 465]"
111,2.383809982,"[2.0814978906593318, 12, 2.253116423298014, 457, 494]"
226,2.384732356,"[2.8960574534119674, 11, 1.857969815336818, 475, 488]"
758,2.386646481,"[2.6710471684307406, 12, 2.4042009009229846, 485, 468]"
719,2.390826699,"[2.090404480926236, 13, 1.685969750644566, 453, 493]"
759,2.392525404,"[2.3119200212826394, 13, 1.5006575230178072, 455, 499]"
697,2.395799984,"[2.4051332282034448, 11, 2.287224054519231, 453, 460]"
544,2.400692687,"[2.626505475615006, 10, 2.2074907153859407, 460, 465]"
79,2.402616032,"[2.283046963174375, 10, 1.9060584285398776, 496, 464]"
478,2.405664131,"[2.967628073234425, 10, 1.6931396795021232, 470, 489]"
654,2.409402358,"[2.605538545284229, 13, 1.5905734222850307, 497, 470]"
118,2.410930354,"[2.664939668243787, 14, 2.2471801285318715, 499, 460]"
713,2.411262225,"[2.864465299601063, 13, 1.6599522927741475, 482, 454]"
51,2.412088328,"[2.8000611325072184, 15, 2.0189768898975693, 496, 486]"
526,2.41350783,"[2.6653492098354645, 14, 1.544917823477711, 481, 486]"
748,2.423967893,"[2.754658759495916, 11, 1.65048642627805, 487, 495]"
115,2.427976855,"[2.9262140259709204, 10, 2.482361346272215, 494, 454]"
435,2.430357334,"[2.3222679327949716, 13, 1.7874325224107341, 497, 499]"
656,2.431541625,"[2.789290509514371, 12, 1.9205328384704683, 457, 456]"
179,2.44553055,"[2.992266434816462, 10, 2.2920463917053033, 482, 466]"
371,2.44694097,"[2.024256919257489, 13, 1.9558630035891262, 453, 471]"
651,2.453590456,"[2.694318665876094, 15, 2.182706575777703, 482, 473]"
746,2.455699064,"[2.4757417656624563, 15, 1.5811061469126941, 466, 472]"
777,2.464220296,"[2.52074733715669, 13, 1.9412607282021592, 497, 456]"
504,2.465023745,"[2.7843635667716855, 15, 1.7842796085521653, 465, 489]"
357,2.47780758,"[2.3649400574018236, 12, 2.401315569761334, 476, 457]"
185,2.481646755,"[2.9427993354361575, 14, 2.059488120925574, 490, 478]"
275,2.483685699,"[2.787752129869123, 12, 2.10024874200932, 475, 462]"
190,2.48545972,"[2.8045803469775468, 14, 1.814664276342901, 475, 467]"
602,2.486681719,"[2.35166945835251, 13, 1.9975551335863835, 480, 499]"
31,2.486849864,"[2.038415069593884, 11, 1.7552991691682531, 471, 479]"
560,2.489616872,"[2.218052298226433, 15, 1.9802302244064567, 472, 498]"
379,2.497709744,"[2.4356865392523397, 11, 1.954706946526417, 462, 457]"
578,2.502056965,"[2.314071673758664, 10, 2.281631169541051, 490, 496]"
670,2.503155107,"[2.596109817852975, 12, 2.386384398228006, 483, 476]"
778,2.511071347,"[2.5999149164504596, 13, 2.3418075779680625, 483, 499]"
652,2.511680429,"[2.449192712000996, 11, 2.007529296980048, 491, 467]"
237,2.51486489,"[2.172843207397596, 13, 1.826173217367756, 461, 498]"
518,2.52023847,"[2.8751636478380007, 13, 1.5000782990640706, 463, 456]"
183,2.521960945,"[2.1642725452697578, 13, 1.9602381510430305, 486, 499]"
355,2.523236953,"[2.9683316779857543, 10, 1.5004673722192414, 471, 453]"
318,2.529976794,"[2.0133896619487373, 11, 1.982998121505625, 465, 473]"
218,2.531777088,"[2.292079795222662, 11, 1.6219065637080188, 467, 493]"
186,2.538246041,"[2.4949492361309975, 14, 1.974144092102828, 471, 454]"
637,2.539624347,"[2.379109863527866, 11, 1.7545872783233938, 484, 466]"
392,2.540631598,"[2.6492984370665664, 12, 2.0700632891989588, 479, 488]"
202,2.541909868,"[2.5982865952343435, 10, 1.720909181224652, 460, 472]"
346,2.544302408,"[2.0015493703698652, 13, 2.1588889639955635, 472, 490]"
755,2.554804702,"[2.951182711394644, 13, 2.2703530644673466, 498, 499]"
341,2.556435569,"[2.2021987412083743, 15, 2.4833003369544553, 497, 487]"
773,2.559789538,"[2.9560004784713336, 12, 2.04091730707055, 475, 487]"
297,2.56169377,"[2.920377067365984, 12, 2.126758078173369, 491, 472]"
277,2.562113352,"[2.1542080325040933, 14, 2.2059197557938224, 466, 471]"
682,2.563647243,"[2.9594508028629787, 12, 2.109299715715492, 465, 479]"
785,2.565104264,"[2.8317276073161715, 12, 2.2451924876334486, 486, 498]"
52,2.572777664,"[2.6337413673945784, 11, 2.1473755267804657, 480, 457]"
192,2.57521129,"[2.6203390035237377, 11, 1.5550216230550933, 471, 493]"
636,2.575444887,"[2.5838195506076813, 12, 1.7917866615913565, 455, 462]"
6,2.577689851,"[2.524195869357358, 10, 2.487227532733767, 478, 454]"
112,2.578482891,"[2.889171298748503, 14, 1.5043545332729393, 495, 477]"
70,2.578899054,"[2.187547918677714, 13, 1.723597801308599, 453, 474]"
594,2.584818976,"[2.8223120058438074, 15, 1.6170995825601, 488, 474]"
12,2.589858328,"[2.7182910903570945, 15, 2.445345112448018, 460, 455]"
750,2.592568325,"[2.669756931493297, 13, 1.8492435560278535, 480, 500]"
208,2.594572974,"[2.224091064262954, 13, 2.0581169505379138, 499, 474]"
201,2.595489425,"[2.9621841445361623, 10, 2.1522743055715465, 457, 474]"
596,2.597221519,"[2.0262119465887163, 14, 2.3842005641439465, 460, 472]"
182,2.600105303,"[2.9202674542639686, 12, 1.6870131758749805, 458, 461]"
735,2.603799821,"[2.1519566971128996, 15, 2.092137200834765, 498, 462]"
216,2.604721836,"[2.234632252117967, 15, 2.073599169148622, 475, 483]"
438,2.607544456,"[2.8312814273681677, 10, 2.262393353875571, 461, 485]"
575,2.611889442,"[2.465968549969405, 13, 1.7689512835609271, 452, 452]"
537,2.61237183,"[2.084001635581826, 14, 2.1546994008276377, 459, 498]"
143,2.614043296,"[2.698174532323596, 14, 1.8517548360844325, 497, 459]"
368,2.61672183,"[2.5470726818876073, 15, 1.6651300780537759, 474, 457]"
532,2.618417598,"[2.5082872092484387, 14, 2.1577876501737148, 496, 451]"
377,2.618923319,"[2.5936656925417134, 11, 2.3207646234398966, 498, 474]"
272,2.630880077,"[2.9934327258036344, 13, 2.2184894883467945, 462, 472]"
657,2.634404402,"[2.0174315863373886, 11, 2.24536799761979, 476, 495]"
248,2.634484247,"[2.7053927256638546, 14, 1.7865875147475943, 494, 497]"
140,2.637332042,"[2.1348656695961123, 15, 2.0778754391832686, 456, 482]"
433,2.64645143,"[2.422420308450918, 12, 1.8812242732088116, 458, 494]"
531,2.651679587,"[2.6734633905411145, 10, 2.40156133436159, 462, 461]"
691,2.651969634,"[2.622616982147103, 11, 1.7892593256296792, 484, 491]"
141,2.654167705,"[2.7166865749261038, 14, 2.1228032603294023, 485, 464]"
754,2.662983269,"[2.2013668600982697, 14, 2.279444497924734, 461, 473]"
255,2.663665587,"[2.5858764517303507, 14, 2.4758452300392904, 497, 480]"
189,2.68180261,"[2.503727662201927, 15, 2.4798887588712066, 465, 476]"
347,2.684602605,"[2.0326572070925573, 12, 1.615070097754568, 470, 496]"
661,2.685984514,"[2.3411691250256563, 11, 1.6361580161489566, 463, 477]"
170,2.694828597,"[2.2161698578232136, 12, 2.2538865175229543, 485, 466]"
683,2.699029535,"[2.982076787972102, 11, 1.821977802462148, 477, 482]"
587,2.701441899,"[2.5833510456845223, 11, 2.2875560072356658, 479, 455]"
0,2.707901221,"[2.8983510204833953, 13, 1.9921719095912689, 497, 482]"
85,2.7079517,"[2.694082687900222, 13, 2.296933310740609, 493, 469]"
722,2.70865575,"[2.630769324095824, 13, 1.5030751946994125, 477, 456]"
293,2.713277031,"[2.0567349092227576, 11, 1.5662127664239816, 478, 452]"
456,2.717910312,"[2.2272535336095056, 13, 1.5000025031832274, 492, 481]"
367,2.739079409,"[2.7406087057505997, 15, 2.028396929066762, 466, 496]"
311,2.740593156,"[2.194082999671987, 12, 2.4823759667002037, 457, 493]"
603,2.743432998,"[2.6998294361736277, 12, 2.374027124121379, 479, 460]"
91,2.747050893,"[2.7822951700621443, 15, 2.3182290689289804, 452, 485]"
490,2.761372913,"[2.44627545103993, 15, 2.4937694258338348, 465, 486]"
113,2.77488044,"[2.3662899667927473, 15, 1.7617509967798353, 475, 464]"
212,2.78940914,"[2.9176449830641333, 12, 1.6862852027390591, 455, 456]"
72,2.789971453,"[2.7936924775844894, 14, 1.898359165251134, 484, 466]"
681,2.790359988,"[2.201365048236035, 14, 1.6450738500626336, 472, 469]"
450,2.794014891,"[2.106141801421622, 12, 2.4149406607353585, 492, 497]"
542,2.798485695,"[2.2786403088864775, 12, 1.713469067667961, 489, 486]"
78,2.799584096,"[2.6942557386515773, 11, 1.7905407135220985, 460, 453]"
133,2.809356833,"[2.4820693156175837, 14, 2.351260190617052, 455, 455]"
765,2.810306134,"[2.4996521420379954, 12, 1.9398646508850794, 472, 486]"
425,2.824926691,"[2.0813089882317213, 13, 1.5960723985588563, 455, 466]"
25,2.82703425,"[2.9426381010171236, 14, 2.1064315516102905, 488, 499]"
744,2.828021394,"[2.99248490805065, 14, 1.560597002941427, 488, 497]"
142,2.830373831,"[2.4181860637792942, 13, 2.0299425283233234, 470, 490]"
403,2.831744122,"[2.6502907950340133, 11, 2.4607751748222157, 454, 479]"
66,2.832283425,"[2.391013617289092, 12, 2.2921532901259956, 497, 495]"
673,2.833692201,"[2.1575790580762124, 13, 2.006571652129838, 476, 491]"
617,2.838347062,"[2.1813744898336305, 12, 1.9747039953366277, 496, 452]"
176,2.842103062,"[2.838249062031481, 13, 2.288016463492184, 479, 493]"
787,2.84425064,"[2.087944886788015, 13, 1.8466145494723945, 483, 474]"
724,2.852449395,"[2.6740541727857976, 12, 1.9945820319839918, 493, 470]"
53,2.852852681,"[2.442715389558581, 13, 1.7128033263425355, 496, 493]"
612,2.856225986,"[2.511365871976866, 12, 2.0284076668294846, 464, 499]"
193,2.863032218,"[2.1278850657120687, 12, 1.6935481362026361, 483, 489]"
584,2.866382191,"[2.8730435726512646, 12, 2.084199291244905, 453, 488]"
89,2.876574698,"[2.292743164276668, 11, 2.260972270158553, 493, 482]"
374,2.880388075,"[2.791724987207429, 12, 1.8895355919702668, 458, 498]"
792,2.885235266,"[2.255575067437145, 14, 1.8603337592699938, 498, 498]"
253,2.887077777,"[2.1639001006107668, 10, 2.1315491258722554, 460, 471]"
519,2.887722287,"[2.614231590051362, 12, 2.067735986831566, 453, 454]"
486,2.888062667,"[2.068254580017475, 11, 1.7413340392171084, 474, 462]"
715,2.930864399,"[2.0707081860294934, 13, 2.3907919121822414, 465, 490]"
372,2.935169747,"[2.63432077053863, 14, 2.096525616909936, 485, 453]"
757,2.939923221,"[2.079363011932344, 11, 1.7490668029841487, 486, 451]"
473,2.940752055,"[2.4325050034463156, 13, 2.2421571390841057, 464, 452]"
647,2.946678472,"[2.487390519418655, 13, 2.1811983700520963, 500, 496]"
520,2.947821957,"[2.91136681641262, 13, 1.5429992197390099, 468, 492]"
604,2.951987395,"[2.5088347251217864, 14, 1.8454245868910124, 474, 482]"
732,2.955998558,"[2.3641663862700404, 15, 2.405358927173813, 457, 450]"
384,2.96119183,"[2.808358302029417, 12, 1.9174956559363032, 497, 454]"
296,2.962531119,"[2.711055573839191, 13, 2.131102164242299, 457, 481]"
609,2.975610212,"[2.774291928211972, 12, 2.076081486942774, 495, 468]"
298,2.975813438,"[2.932039866307369, 12, 2.3858743023368527, 468, 493]"
772,2.978837758,"[2.1333429411235016, 14, 2.413369558514127, 490, 465]"
567,2.98725501,"[2.609025844936384, 13, 1.6548001961581897, 451, 456]"
305,3.013411598,"[2.9575806754261635, 15, 1.5878876509626356, 472, 469]"
399,3.020776601,"[2.7279431570744213, 15, 1.845710845147443, 495, 452]"
99,3.021498189,"[2.7623071181219836, 14, 2.22666976026885, 483, 472]"
492,3.022008067,"[2.0802185143053515, 13, 1.7853393005057023, 483, 485]"
522,3.032923051,"[2.2455025240085704, 13, 2.2562490454881092, 451, 480]"
317,3.045728078,"[2.911615312138898, 13, 2.035974342993571, 453, 454]"
261,3.048576467,"[2.1578975984958624, 13, 1.7065872532913655, 471, 471]"
362,3.0555808,"[2.4407138870174787, 15, 2.4310432963923163, 460, 470]"
655,3.066475044,"[2.792227834587519, 14, 2.4058895818529225, 460, 468]"
98,3.073460841,"[2.54560064910613, 11, 2.328896668715041, 460, 455]"
393,3.080275724,"[2.1061422293212884, 12, 2.296173614713245, 468, 498]"
14,3.087172129,"[2.3202256601341116, 12, 2.462912638044867, 459, 461]"
742,3.089088041,"[2.8940836021554786, 13, 2.205566542356424, 460, 456]"
524,3.09846374,"[2.878707613573199, 13, 2.2575131835618785, 457, 476]"
607,3.115657198,"[2.56911890629639, 14, 2.0885155406171614, 470, 472]"
269,3.136948313,"[2.2973702405546312, 11, 2.1465785555216264, 487, 489]"
411,3.14249307,"[2.3254868303170584, 12, 2.3747422111104477, 467, 461]"
436,3.142801328,"[2.5078997796039824, 14, 2.4857719806356338, 497, 473]"
320,3.145061795,"[2.7008876098729386, 13, 1.6190966873004762, 470, 479]"
73,3.149648998,"[2.134085255604892, 14, 2.101599323575361, 470, 469]"
489,3.164565043,"[2.975160403847065, 15, 2.0627364413813054, 490, 485]"
75,3.175887003,"[2.3546635974953247, 12, 1.7281870148802834, 479, 476]"
506,3.188816412,"[2.551712930049561, 15, 2.0683376258650448, 481, 492]"
265,3.19539737,"[2.4743597369575885, 15, 2.2321362063362264, 461, 498]"
727,3.198226357,"[2.8614142080888363, 13, 2.0426002885942105, 487, 463]"
90,3.202724859,"[2.4343474609274893, 11, 1.9977619306916923, 459, 485]"
523,3.20321986,"[2.570395229006179, 11, 2.3913019259414154, 470, 489]"
738,3.21983653,"[2.554943171710614, 14, 2.1785998379844975, 479, 491]"
151,3.221094573,"[2.411081784560965, 12, 2.272646290093724, 457, 483]"
784,3.2302976,"[2.842974230023945, 11, 2.3223498094114556, 468, 476]"
592,3.230826294,"[2.8289197600996103, 14, 2.4916296435719394, 497, 493]"
180,3.237280305,"[2.7186338062669564, 14, 2.032801886045451, 477, 460]"
720,3.237945322,"[2.823185081703786, 13, 1.960565612363202, 498, 454]"
243,3.249189001,"[2.0644857656457027, 14, 2.2541302331896684, 454, 482]"
658,3.264910194,"[2.669288648639132, 13, 2.0667164440711034, 475, 456]"
458,3.272165265,"[2.305355929674676, 15, 2.098781745748804, 472, 472]"
498,3.278339691,"[2.945815917054113, 13, 2.2702344083788404, 454, 457]"
23,3.281197045,"[2.587144955771011, 11, 2.4190054510694665, 465, 493]"
381,3.287002759,"[2.467061667743609, 13, 2.38523525214762, 454, 476]"
20,3.289926372,"[2.944031743123159, 13, 2.387614494497867, 464, 492]"
47,3.309280518,"[2.8379590669214134, 13, 2.4435420545619193, 469, 493]"
412,3.330929233,"[2.640071193479207, 11, 1.9293710802931652, 480, 479]"
427,3.343574532,"[2.405547183920075, 15, 2.442054206392618, 452, 476]"
231,3.344108145,"[2.0984876481785952, 15, 2.30237886751231, 494, 496]"
96,3.344155301,"[2.1004359157686974, 10, 2.4255952534538725, 463, 466]"
376,3.346731977,"[2.1325981473884377, 13, 2.488222525774686, 493, 475]"
39,3.357129935,"[2.695050336854487, 15, 2.0696603462127636, 484, 481]"
