,error,"[learn_rate, num_hidden_nodes, weight_range, beta]"
0,6.384388622510448,"[0.5048139933826268, 9, 0.9899232204017735, 288, 227]"
1,5.902447700042128,"[2.5163085823796147, 3, 3.0901068290552685, 305, 163]"
2,9.213115736914984,"[3.5892135393594597, 13, 4.149549210022559, 296, 239]"
3,4.788308702972729,"[1.7664833143607186, 19, 2.6512766106853225, 416, 435]"
4,8.738362078290407,"[0.7652597459492712, 13, 4.174777686464198, 452, 394]"
5,3.515386467148195,"[0.5624093590837688, 4, 1.9192564721209922, 259, 169]"
6,5.864860024553039,"[1.2931696134386665, 18, 4.817924721486095, 267, 386]"
7,6.873997836880451,"[2.361668051616813, 3, 3.4095461041875006, 442, 335]"
8,2.190099416526512,"[3.497501630161652, 14, 1.0333953810030478, 260, 347]"
9,8.456709079789007,"[0.8316722468922285, 19, 2.923956056068091, 454, 188]"
10,1.696844568631641,"[3.582992974414811, 9, 0.8685744840384536, 137, 235]"
11,7.237224035036309,"[2.7402018775486177, 10, 4.656359000283559, 472, 225]"
12,5.589882303705297,"[1.5771379612194814, 7, 2.5695229789759115, 199, 375]"
13,9.97626750285064,"[0.5125102296037043, 16, 2.9961224666653257, 137, 342]"
14,2.768832914580681,"[1.76891591698824, 7, 1.5491759217551457, 368, 141]"
15,7.958995303985178,"[3.741695170239545, 19, 2.4648661146603743, 345, 249]"
16,6.7369047654246685,"[0.6205459883595967, 4, 1.0430512580497746, 281, 284]"
17,4.457931537996192,"[0.6326239157742518, 9, 1.9590762240119544, 482, 320]"
18,5.0784339785521535,"[2.7490061978258096, 18, 3.135345187730233, 285, 172]"
19,4.0070778075564,"[2.1304169732090954, 6, 0.7901968562388398, 133, 350]"
20,4.527970915861006,"[1.4362960757205807, 6, 1.2691740082346432, 385, 498]"
21,6.14233863445095,"[1.7715554976110472, 15, 3.225217251282805, 267, 151]"
22,4.165701903998029,"[3.369485775622012, 13, 2.8935613090652472, 454, 320]"
23,5.9841583585833265,"[1.4244160940953803, 17, 2.37859231715563, 339, 425]"
24,2.571829913569772,"[3.079790226800483, 9, 1.0722320121585642, 397, 333]"
25,9.88133032973709,"[1.646147626842887, 4, 3.179263850694756, 165, 168]"
26,5.622942685720663,"[3.345530535454309, 15, 4.153578450118706, 271, 167]"
27,6.633875359625323,"[1.3019975665205752, 15, 3.3601834863201336, 306, 230]"
28,10.045223297798573,"[2.4688824219706333, 17, 4.913969768927765, 135, 432]"
29,4.529620739521355,"[3.7512533695769132, 8, 3.916038763188969, 481, 113]"
30,4.873322493042313,"[3.523397047346211, 13, 2.589982591723801, 343, 144]"
31,6.2460781482784675,"[1.5401273525588133, 13, 4.744082728928776, 372, 453]"
32,4.059269605273023,"[3.624392940654838, 17, 1.5973159396533034, 337, 286]"
33,2.8996853581066206,"[3.753398873160846, 7, 0.7282952261377105, 223, 280]"
34,4.307479735098925,"[2.2048090464001415, 5, 4.18241943887795, 448, 352]"
35,4.452489773708601,"[0.8976540310477628, 11, 3.717412838241651, 148, 338]"
36,10.673943132520948,"[0.5148765544154388, 6, 4.142822702023293, 303, 448]"
37,2.361421836935609,"[3.717610760968934, 5, 2.0749466760141573, 155, 472]"
38,2.3876136243762636,"[2.5488817551522223, 11, 1.3227838542797516, 452, 269]"
39,7.726298981903382,"[3.486777796977268, 18, 2.8716592998729507, 201, 234]"
40,7.684607095344835,"[2.45692159996939, 16, 3.8479451475042232, 215, 178]"
41,8.502849669845544,"[0.9476611571294493, 12, 2.539814531236715, 353, 375]"
42,1.7051363591647843,"[3.9801833087256013, 6, 1.6619369378105315, 287, 197]"
43,9.552422370552883,"[2.958716122213355, 12, 4.243135615398695, 225, 356]"
44,4.232806484333865,"[1.3332979911142104, 6, 1.5645678039975857, 193, 217]"
45,10.456721298009608,"[0.5113536912162578, 3, 3.285122268694244, 262, 123]"
46,18.996729010101028,"[0.3087460073497932, 6, 3.9340459125605274, 375, 425]"
47,3.620910552762352,"[3.912821702862083, 16, 1.3716765332564231, 471, 112]"
48,4.786339323285939,"[1.5467071511225754, 4, 0.9965967817937835, 230, 310]"
49,5.716733431553007,"[1.576142496236212, 17, 3.590545496701842, 421, 183]"
50,24.986605233588918,"[0.07544576943849973, 11, 2.2050461380879134, 416, 441]"
